duration,credit_amount,employment,installment_commitment,residence_since,age,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,checking_status_'<0',checking_status_'>=200',checking_status_'no checking',credit_history_'critical/other existing credit',credit_history_'delayed previously',credit_history_'existing paid',credit_history_'no credits/all paid',purpose_'new car',purpose_'used car',purpose_business,purpose_education,purpose_furniture/equipment,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,savings_status_'500<=X<1000',savings_status_'<100',savings_status_'>=1000',savings_status_'no known savings',personal_status_'male div/sep',personal_status_'male mar/wid',personal_status_'male single',other_parties_guarantor,other_parties_none,property_magnitude_'no known property',property_magnitude_'real estate',property_magnitude_car,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent
0.0,0.12018796313030905,0.0,0.5,-0.5,-0.35714285714285715,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
-1.0,-0.5044279775890114,0.0,-1.0,-1.0,-0.07142857142857142,0.0,-1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.5,-0.2336887764323152,0.0,0.0,-1.0,0.14285714285714285,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
0.5,-0.10789806614856316,0.0,-0.5,-0.5,-0.21428571428571427,1.0,-1.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.5,-0.38008313753840595,0.0,-0.5,0.5,0.21428571428571427,1.0,0.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
2.5,0.2618832459786734,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.75,-0.28104102656786556,0.0,0.5,-0.5,0.14285714285714285,0.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
-1.0,-0.3938189047532984,0.0,-1.0,-1.0,-0.42857142857142855,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.5,0.8503524308693294,0.0,0.0,0.0,0.14285714285714285,1.0,-1.0,0.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,-0.5640701247063076,0.0,0.5,0.0,2.357142857142857,0.0,-1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
-0.25,-0.5496114223748418,0.0,0.5,0.5,-0.7857142857142857,0.0,-1.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1.0,0.8156515452738117,0.0,-0.5,-0.5,-0.07142857142857142,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
1.5,0.36707030544008673,0.0,0.5,-0.5,1.2857142857142858,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
0.0,0.7122718236038316,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
2.5,2.8810771733236944,0.0,0.5,0.5,0.42857142857142855,2.0,0.0,1.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0.0,0.7636002168805349,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.5,0.6660039761431411,0.0,0.5,0.5,-0.35714285714285715,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.5,-0.44225555756370866,0.0,0.5,0.0,-0.2857142857142857,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0.5,0.17549249954816556,0.0,-0.5,0.5,-0.5,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
0.0,-0.19212000722935116,0.0,0.0,0.5,1.0714285714285714,1.0,-1.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.5,0.5553949033074281,0.0,-1.0,-0.5,-0.07142857142857142,0.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0.25,-0.013916500994035786,0.0,0.5,0.5,-0.7142857142857143,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2.5,1.3676125067775167,0.0,-1.0,0.0,-0.14285714285714285,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
-0.25,-0.3493583950840412,0.0,0.5,-0.5,-0.14285714285714285,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1.0,0.46828122176034703,0.0,0.5,0.5,1.7142857142857142,1.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2.5,0.1534429784926803,0.0,0.5,0.0,0.35714285714285715,1.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,-0.4856316645581059,0.0,-1.0,0.5,-1.0,0.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
-0.5,-0.4408096873305621,0.0,-0.5,-0.5,-0.9285714285714286,0.0,-1.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1
1.5,1.5497921561539851,0.0,0.5,0.5,0.07142857142857142,1.0,-1.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1.5,2.4321344659316826,0.0,-0.5,0.5,0.14285714285714285,0.0,-1.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
0.5,1.8313753840592806,0.0,-1.0,0.5,0.7142857142857143,0.0,-1.0,1.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.5,0.14151454906922104,0.0,0.0,0.5,-0.9285714285714286,0.0,-1.0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.25,-0.40249412615217783,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0.5,0.3988794505693114,0.0,0.0,-0.5,-0.14285714285714285,0.0,0.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,-0.33056208205313575,0.0,0.5,-0.5,-0.2857142857142857,1.0,-1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.5,-0.30598228808964395,1.0,-0.5,0.5,2.357142857142857,2.0,-1.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1.5,0.5452738116754021,0.0,-0.5,0.5,0.8571428571428571,0.0,-1.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
0.5,0.6920296403397795,0.0,-1.0,0.5,0.21428571428571427,2.0,-1.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1.5,1.2555575637086571,0.0,0.0,0.5,0.07142857142857142,1.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,-0.1198264955720224,0.0,0.5,-1.0,-0.42857142857142855,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,-0.5651545273811676,0.0,0.5,-1.0,-0.5,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0.5,-0.5022591722392915,0.0,0.5,0.0,-0.42857142857142855,1.0,-1.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
-0.5833333333333334,0.5705765407554672,0.0,-0.5,-0.5,0.21428571428571427,1.0,0.0,1.0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1
-0.5,-0.1693475510572926,0.0,0.5,-1.0,-0.7857142857142857,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0.0,0.09886137719139708,0.0,0.5,0.5,2.2857142857142856,1.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
-0.6666666666666666,-0.558648111332008,0.0,0.5,0.5,2.142857142857143,1.0,0.0,0.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0.75,0.041749502982107355,0.0,0.5,0.5,0.7142857142857143,3.0,-1.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
-0.5,-0.5199710825953371,0.0,0.5,0.5,0.5714285714285714,0.0,-1.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-1.0,-0.6208205313573106,0.0,0.5,0.0,0.2857142857142857,1.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.5,-0.3012832098319176,0.0,0.5,0.0,0.07142857142857142,0.0,0.0,1.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
-1.0,-0.6016627507681186,0.0,0.0,0.5,0.5714285714285714,0.0,-1.0,1.0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0.5,-0.47081149466835354,0.0,0.5,0.5,1.0714285714285714,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
-0.75,-0.44984637628772817,0.0,0.5,0.5,-0.42857142857142855,1.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
2.4166666666666665,3.0347008855955178,0.0,-1.0,-1.0,0.14285714285714285,0.0,-1.0,0.0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
-0.25,-0.48852340502439906,0.0,-0.5,0.0,-0.5714285714285714,1.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1.5,0.6808241460328935,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1.5,2.6190131935658774,0.0,-1.0,-1.0,-0.35714285714285715,1.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1.5,1.6705223206217241,0.0,-0.5,-0.5,0.14285714285714285,0.0,-1.0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1.5,1.223386951021146,0.0,0.5,-0.5,0.35714285714285715,1.0,-1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.6666666666666666,-0.35405747334176757,0.0,0.5,-0.5,-0.42857142857142855,1.0,0.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
2.5,3.1210916320260256,0.0,-1.0,-0.5,-0.42857142857142855,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1.25,0.7064883426712453,0.0,-1.0,0.5,-0.7142857142857143,1.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.0,-0.29694559913247787,0.0,0.5,-0.5,-0.07142857142857142,0.0,-1.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
-0.6666666666666666,0.20766311223567685,0.0,-1.0,0.5,-0.14285714285714285,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
-0.5,-0.07428158322790529,0.0,0.5,-0.5,-0.21428571428571427,1.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.5833333333333334,0.8836074462317007,0.0,-0.5,0.5,1.2857142857142858,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2.5,2.8196276884149647,0.0,-0.5,-0.5,0.7857142857142857,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
-0.5,-0.7017892644135189,0.0,0.5,0.0,1.7857142857142858,3.0,-1.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2.5,1.8996927525754563,1.0,-0.5,0.5,-0.14285714285714285,0.0,-1.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
-0.6666666666666666,0.5864811133200796,0.0,-1.0,-1.0,0.2857142857142857,0.0,-1.0,1.0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1.5,1.234592445328032,0.0,-0.5,-0.5,-0.14285714285714285,1.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
0.5,1.3072474245436472,0.0,-1.0,-1.0,0.7857142857142857,1.0,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
2.0,1.3112235676848003,0.0,-0.5,-1.0,0.5714285714285714,1.0,-1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.75,-0.3171877823965299,0.0,0.0,-0.5,-0.42857142857142855,1.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
-0.5,-0.1610337972166998,0.0,-0.5,-0.5,0.7857142857142857,0.0,-1.0,0.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.5,-0.06416049159587928,0.0,0.5,-1.0,-0.2857142857142857,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0.5,-0.3757455268389662,0.0,0.5,0.5,0.2857142857142857,1.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3.5,1.8367973974335803,0.0,0.5,-0.5,-0.6428571428571429,0.0,-1.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.75,-0.009217422736309416,0.0,-0.5,0.5,-0.7857142857142857,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.5,-0.44623170070486173,0.0,0.5,0.5,1.1428571428571428,1.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.25,-0.4939454183986987,0.0,0.0,-0.5,-0.21428571428571427,1.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.5,-0.3847822157961323,0.0,0.0,-0.5,-0.5714285714285714,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
0.0,0.04897885414784023,0.0,-0.5,-0.5,-0.7857142857142857,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,-0.05620820531357311,0.0,-0.5,-0.5,-0.2857142857142857,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.8333333333333334,-0.3938189047532984,0.0,0.0,0.5,-0.6428571428571429,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
-0.25,-0.17404662931501896,0.0,0.5,-1.0,0.9285714285714286,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.0,-0.4386408819808422,0.0,0.5,0.5,-0.5,0.0,-1.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.5833333333333334,-0.06669076450388578,0.0,-1.0,-0.5,-0.35714285714285715,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0.5,0.10283752033255016,0.0,0.5,0.0,0.9285714285714286,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
-0.5,-0.5810590999457799,0.0,0.5,0.5,0.5714285714285714,0.0,-1.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-1.0,0.11585035243086933,0.0,-0.5,0.0,0.7857142857142857,0.0,0.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
1.25,1.7807699258991505,0.0,0.0,-0.5,0.14285714285714285,1.0,-1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.5833333333333334,0.5828664377372131,0.0,-1.0,-0.5,0.5,1.0,-1.0,1.0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
-0.5,-0.5528646303994217,0.0,0.5,0.0,0.0,0.0,-1.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-1.0,-0.4079161395264775,0.0,0.5,0.5,0.14285714285714285,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
-0.4166666666666667,-0.08151093439363817,0.0,-0.5,0.5,-0.7142857142857143,0.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.5,-0.5875655159949394,0.0,0.5,-0.5,0.5,0.0,-1.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
-0.5833333333333334,1.7717332369419845,0.0,-1.0,0.5,0.42857142857142855,1.0,-1.0,0.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1.0,0.27128140249412613,0.0,0.0,-0.5,0.5,1.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
-1.0,-0.6768480028917405,0.0,0.0,-1.0,-0.7857142857142857,0.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2.0,0.8926441351888668,0.0,0.5,0.5,1.6428571428571428,0.0,0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2.5,0.9099945779866258,1.0,0.0,-0.5,0.0,0.0,-1.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3.5,1.7966744984637628,0.0,0.5,0.5,0.21428571428571427,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.0,4.420206036508223,1.0,-1.0,-0.5,-0.7142857142857143,0.0,-1.0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
0.5,0.020784384601482016,0.0,0.5,0.5,2.2142857142857144,0.0,-1.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
-0.25,-0.5250316284113501,0.0,0.5,-1.0,-0.6428571428571429,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
-0.25,0.1378998734863546,0.0,-0.5,0.0,-0.42857142857142855,1.0,-1.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1.5,-0.17513103198987892,0.0,0.5,0.5,0.07142857142857142,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.25,0.3012832098319176,0.0,0.5,0.0,0.5714285714285714,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
-0.5,0.1924814747876378,1.0,0.5,0.5,0.35714285714285715,0.0,-1.0,0.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
0.5,-0.5102114585215977,0.0,0.5,-0.5,-0.2857142857142857,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.5,-0.5666003976143141,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0.5,0.6457617928790891,0.0,0.0,0.5,-0.35714285714285715,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1.5,1.272908006506416,0.0,0.5,-1.0,-0.6428571428571429,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1.0,0.4805711187420929,0.0,0.5,0.5,1.1428571428571428,1.0,-1.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
